id,age,start_age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_area,raid_v_crd,native_v_name,native_v_add,native_v_area,native_v_crd,indst,income,wage_week,wage_type,paypar,paramt,brought,sisters,brothers,school,class
CH003987,16,14,13/04/2011,,-1,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Kachuvi,,"Madhubani, Bihar, India",,Footwear,-1,-1,u,advance,1000,parents,1,4,drop,6
CH003988,13,12,13/04/2011,,-1,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Hisariya,"Barahat, Banka, BR, IND","Madhubani, Bihar, India","87.01823, 24.92084",Footwear,-1,-1,u,unknown,,parents,1,4,no,0
CH003989,12,0,13/04/2011,,-1,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Gausnagar,"Kursakatta, Araria, BR, IND","Madhubani, Bihar, India","87.40551, 26.35855",Footwear,-1,-1,u,,,,2,2,drop,5
CH003990,13,10,13/04/2011,,-1,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Nesari,"Taraiya, Saran, BR, IND","Patna, Bihar, India","84.87824, 26.03642",Footwear,-1,-1,u,unknown,,middle_man,1,1,drop,2
CH003991,8,5,17/04/2011,,-1,J J Colony (Wazirpur),"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.16862, 28.68047",Belahi,"Ladania, Madhubani, BR, IND","Madhubani, Bihar, India","86.35325, 26.55671",Cosmetic,-1,10,w,loan&advance,500,employer,1,1,no,0
CH003992,8,8,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Gaisadi,,"Gonda, Uttar Pradesh, India",,Hotel/Dhaba,-1,360,d,no,,parents,3,2,drop,5
CH003993,13,13,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Laththavar Sathi,"Tulsipur, Balrampur, UP, IND","Gonda, Uttar Pradesh, India","82.55427, 27.53132",Hotel/Dhaba,-1,600.0,m,no,,middle_man,2,0,drop,3
CH003994,15,11,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Machhuwa,,"Dhanusa District (Janakpur), Janakpur, Nepal",,Garment,-1,100,w,unknown,,middle_man,1,1,drop,5
CH003995,15,13,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Paschim Mondalpara,"Bongaon, North Twenty Four Parganas, WB, IND","Murshidabad, West Bengal, India","88.80933, 23.01472",Bakery,-1,750.0,m,no,,middle_man,3,4,drop,2
CH003996,17,12,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Paschim Mondalpara,"Bongaon, North Twenty Four Parganas, WB, IND","Murshidabad, West Bengal, India","88.80933, 23.01472",Bakery,-1,500.0,m,no,,middle_man,0,3,drop,2
CH003997,15,14,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Purba Mondalpara,"Barrackpur-I Sub-District, North Twenty Four Parganas, WB, IND","Murshidabad, West Bengal, India","88.48816, 22.93194",Bakery,-1,500.0,m,loan&advance,,parents,2,1,drop,2
CH003998,13,13,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Lochanpur,"Raninagar-I, Murshidabad, WB, IND","Murshidabad, West Bengal, India","88.44725, 24.26935",Bakery,-1,-1,u,no,,middle_man,1,3,drop,3
CH003999,16,13,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Paschim Mondalpara,"Bongaon, North Twenty Four Parganas, WB, IND","Murshidabad, West Bengal, India","88.80933, 23.01472",Bakery,-1,750.0,m,no,,middle_man,3,1,drop,3
CH004000,14,12,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Purba Mondalpara,"Barrackpur-I Sub-District, North Twenty Four Parganas, WB, IND","Murshidabad, West Bengal, India","88.48816, 22.93194",Bakery,-1,-1,u,no,,middle_man,4,6,drop,10
CH004001,16,15,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Naya Korhiya,"Chanan, Banka, BR, IND","Madhubani, Bihar, India","86.72608, 24.59189",Garment,-1,-1,u,no,,relatives,4,2,drop,1
CH004002,15,12,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Rajasar,"Hajipur, Vaishali, BR, IND","Banka, Bihar, India","85.23439, 25.67268",Garment,-1,-1,u,loan&advance,,parents,2,1,yes,2
CH004003,15,0,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Jhajar,"Greater Noida, Gautam Buddha Nagar, UP, IND","Bulandshahr, Uttar Pradesh, India","77.66175, 28.26752",Garment,-1,-1,u,,,,-1,-1,,0
CH004004,17,16,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Satighat,"Jhajha, Jamui, BR, IND","Jamui, Bihar, India","86.4033, 24.76854",Garment,-1,500.0,m,no,,parents,3,3,no,0
CH004005,17,11,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Balkatava,"Ramanagar, Paschim Champaaran, BR, IND","Madhubani, Bihar, India","84.34371, 27.29259",Garment,-1,875.0,m,no,,middle_man,5,2,drop,5
CH004006,13,11,18/04/2011,,-1,Parwana Road (Khureji Khas),"Delhi, East, DL, IND","East Delhi, Delhi, India","77.27974, 28.64741",Baderahar,"Bidhuna, Auraiya, UP, IND","Auraiya, Uttar Pradesh, India","79.61594, 26.79116",Bakery,-1,500.0,m,no,,parents,5,2,drop,5
CH004007,15,15,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Kaiteepura,,"Bagpat, Uttar Pradesh, India",,,-1,-1,u,no,,employer,4,0,no,0
CH004008,16,13,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Jamaupur,"Allapur, Ambedkar Nagar, UP, IND","Ambedkar Nagar, Uttar Pradesh, India","82.80101, 26.45233",Umbrela Making Factory,-1,-1,u,no,,middle_man,2,4,drop,5
CH004009,14,14,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Puvir Chaudharan-1,"Shikarpur, Bulandshahar, UP, IND","Bagpat, Uttar Pradesh, India","78.17314, 28.15177",Umbrela Making Factory,-1,-1,u,loan&advance,5000,parents,8,0,no,0
CH004010,16,16,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Idgah Thakur Dwara,"Moradabad Sub-District, Moradabad, UP, IND","Meerut, Uttar Pradesh, India","78.97325, 28.73066",Umbrela Making Factory,-1,250.0,m,no,,middle_man,1,2,drop,4
CH004011,13,12,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Madhapurachiraiya,"Dhampur, Bijnor, UP, IND","Gonda, Uttar Pradesh, India","78.57613, 29.21484",Umbrela Making Factory,-1,30,w,unknown,,middle_man,1,3,drop,2
CH004012,13,13,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Kharshankala,"Phulpur, Azamgarh, UP, IND","Azamgarh, Uttar Pradesh, India","82.76367, 25.99359",Umbrela Making Factory,-1,250.0,m,no,,middle_man,2,1,no,0
CH004013,14,13,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Jakir Husain Colony,"Meerut, Meerut, UP, IND","Meerut, Uttar Pradesh, India","77.71691, 28.94848",Umbrela Making Factory,-1,30,w,no,,parents,1,2,drop,3
CH004014,16,16,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Songaon,"Jalalpur, Ambedkar Nagar, UP, IND","Ambedkar Nagar, Uttar Pradesh, India","82.74371, 26.41005",Umbrela Making Factory,-1,250.0,m,advance,1000,employer,1,3,drop,3
CH004015,15,13,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Jamaupur,"Allapur, Ambedkar Nagar, UP, IND","Ambedkar Nagar, Uttar Pradesh, India","82.80101, 26.45233",Umbrela Making Factory,-1,125.0,m,loan,1000,employer,3,2,drop,8
CH004016,13,10,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Khadaura,"Garautha, Jhansi, UP, IND","Sultanpur, Uttar Pradesh, India","79.31269, 25.47013",Umbrela Making Factory,-1,-1,u,no,,parents,2,7,drop,0
CH004017,17,17,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Dillimari Ashrafpur Barkha,"Ramnagar, Barabanki, UP, IND","Ambedkar Nagar, Uttar Pradesh, India","81.40424, 27.25354",Umbrela Making Factory,-1,-1,u,unknown,,parents,1,2,yes,11
CH004018,13,9,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Bhadsari,"Tanda, Ambedkar Nagar, UP, IND","Faizabad, Uttar Pradesh, India","82.51103, 26.56391",Umbrela Making Factory,-1,-1,u,unknown,,parents,2,0,no,0
CH004019,11,11,18/04/2011,,-1,Gautam Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.28037, 28.72373",Songaon,"Jalalpur, Ambedkar Nagar, UP, IND","Ambedkar Nagar, Uttar Pradesh, India","82.74371, 26.41005",Umbrela Making Factory,-1,30,w,no,,employer,1,3,drop,4
CH004020,12,10,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Parihar,"Parihar, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.68108, 26.7123",Garment,-1,-1,u,advance,5000,employer,5,2,no,0
CH004021,12,11,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Dhagarpura,,"Mahottari District (Jaleswor), Janakpur, Nepal",,Garment,-1,-1,u,advance,2000,parents,3,3,drop,1
CH004022,12,11,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Hari,"Daniawan, Patna, BR, IND","Sitamarhi, Bihar, India","85.30836, 25.42587",Garment,-1,-1,u,advance,1000,employer,1,3,drop,1
CH004023,11,10,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Dhagarpura,,"Mahottari District (Jaleswor), Janakpur, Nepal",,Garment,-1,-1,u,advance,10000,employer,4,3,no,0
CH004024,10,10,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Ramnaika,"Sonbarsa, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.65899, 26.73375",Garment,-1,250.0,m,no,,parents,0,2,drop,2
CH004025,13,12,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Majroha Kundan,"Shahkund, Bhagalpur, BR, IND","Sitamarhi, Bihar, India","86.78117, 25.12628",Garment,-1,-1,u,no,,middle_man,3,1,drop,2
CH004026,12,11,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Koili (North),"Dumra, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.57012, 26.59667",Garment,-1,-1,u,unknown,,middle_man,3,0,drop,2
CH004027,17,16,19/04/2011,,-1,Seelampur,"Delhi, East, DL, IND","North East Delhi, Delhi, India","77.27219, 28.66833",Chandpatti,"Sursand, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.70975, 26.63186",Garment,-1,625.0,m,no,,middle_man,1,3,drop,5
CH004028,14,14,19/04/2011,,-1,Rohini,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.10403, 28.73353",Hardas Pur,"Bilhaur, Kanpur Nagar, UP, IND","Unnao, Uttar Pradesh, India","80.00631, 26.80622",Hotel/Dhaba,-1,-1,u,loan,,middle_man,0,1,drop,8
CH004029,10,0,20/04/2011,,-1,J J Colony (Wazirpur),"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.16862, 28.68047",Lahariya Ganj,"Laheriasarai, Darbhanga, BR, IND","Madhubani, Bihar, India","85.92196, 26.14465",Cosmetic,-1,-1,u,loan&advance,,employer,2,0,drop,0
CH004030,12,12,20/04/2011,,-1,J J Colony (Wazirpur),"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.16862, 28.68047",Subhkarpur Belahi,"Ladania, Madhubani, BR, IND","Madhubani, Bihar, India","86.35325, 26.55671",Cosmetic,-1,-1,u,loan&advance,400,middle_man,2,2,no,0
CH004031,13,13,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Jaitpur Bhitar,"Lambhua, Sultanpur, UP, IND","Sultanpur, Uttar Pradesh, India","82.22191, 26.12507",Garment,-1,250.0,m,no,,middle_man,2,2,drop,5
CH004032,12,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Jagdishpur,"Gauriganj, Amethi, UP, IND","Sultanpur, Uttar Pradesh, India","81.69103, 26.25026",Garment,-1,250.0,m,advance,2000,employer,1,3,drop,5
CH004033,12,10,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Parasauni Mailwar,"Madhwapur, Madhubani, BR, IND","Sitamarhi, Bihar, India","85.77039, 26.50182",Jute/Plastic/Rexin/Cloth Bags,-1,-1,u,unknown,,middle_man,5,0,no,0
CH004034,11,10,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Balha,"Mansi, Khagaria, BR, IND","Madhubani, Bihar, India","86.566, 25.55482",Jute/Plastic/Rexin/Cloth Bags,-1,250.0,m,unknown,,middle_man,1,1,no,0
CH004035,12,10,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Jalwara,"Keotiranway, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.89689, 26.26031",Jute/Plastic/Rexin/Cloth Bags,-1,50,w,no,,parents,4,4,drop,5
CH004036,11,10,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Simri,"Simri, Buxar, BR, IND","Madhubani, Bihar, India","84.11553, 25.64186",Jute/Plastic/Rexin/Cloth Bags,-1,125.0,m,advance,1000,parents,4,3,no,0
CH004037,12,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Jale,"Jale, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.82014, 26.33784",Jute/Plastic/Rexin/Cloth Bags,-1,625.0,m,loan&advance,2000,employer,1,3,drop,3
CH004038,12,10,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Matrahri,"Benipatti, Madhubani, BR, IND","Madhubani, Bihar, India","85.83561, 26.41999",Jute/Plastic/Rexin/Cloth Bags,-1,750.0,m,no,,middle_man,3,3,drop,2
CH004039,10,10,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Parsoni,"Mehsi, Purba Champaran, BR, IND","Madhubani, Bihar, India","85.24556, 26.32664",Suitcase Making,-1,-1,u,no,,employer,4,2,no,0
CH004040,12,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Pathanpura,"Kargahar, Rohtas, BR, IND","Sitamarhi, Bihar, India","83.85054, 25.1171",Jute/Plastic/Rexin/Cloth Bags,30000,-1,u,advance,4000,employer,3,3,drop,1
CH004041,11,11,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Aunsi Babhangama,"Bisfi, Madhubani, BR, IND","Madhubani, Bihar, India","85.96283, 26.3175",Jute/Plastic/Rexin/Cloth Bags,-1,500.0,m,no,,relatives,2,2,drop,3
CH004042,13,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Asraha,"Keotiranway, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.9059, 26.27014",Jute/Plastic/Rexin/Cloth Bags,-1,750.0,m,no,,relatives,5,3,no,0
CH004043,12,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Asraha,"Keotiranway, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.9059, 26.27014",Jute/Plastic/Rexin/Cloth Bags,-1,500.0,m,no,,relatives,3,4,drop,3
CH004044,12,11,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Mihasul,"Pothiya, Kishanaganj, BR, IND","Sitamarhi, Bihar, India","88.11282, 26.29354",Jute/Plastic/Rexin/Cloth Bags,-1,700.0,m,loan&advance,2000,parents,2,2,no,0
CH004045,14,13,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Sarjapur,"Keotiranway, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.96721, 26.25313",Jute/Plastic/Rexin/Cloth Bags,-1,250.0,m,no,,middle_man,4,0,no,0
CH004046,12,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Fatuha,,"Rautahat District (Gaur), Narayani, Nepal",,Jute/Plastic/Rexin/Cloth Bags,-1,-1,u,advance,2000,middle_man,3,1,no,0
CH004047,10,0,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Shishani,,"East Champaran, Bihar, India",,Jute/Plastic/Rexin/Cloth Bags,-1,-1,u,,,parents,3,3,yes,2
CH004048,10,9,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Rajpur Farhadawa,,"Rautahat District (Gaur), Narayani, Nepal",,Jute/Plastic/Rexin/Cloth Bags,-1,50,w,unknown,,parents,1,2,no,0
CH004049,8,7,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Akolwa,,"Rautahat District (Gaur), Narayani, Nepal",,Jute/Plastic/Rexin/Cloth Bags,-1,50,w,loan&advance,,parents,0,3,no,0
CH004050,8,8,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Shishani,,"East Champaran, Bihar, India",,Jute/Plastic/Rexin/Cloth Bags,-1,50,w,,,parents,3,3,drop,1
CH004051,8,7,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Gavandari,"Dhaka, Purba Champaran, BR, IND","East Champaran, Bihar, India","85.17398, 26.73278",Jute/Plastic/Rexin/Cloth Bags,-1,50,w,no,,employer,1,3,drop,3
CH004052,8,7,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Rajdhatrita,,"Madhubani, Bihar, India",,Jute/Plastic/Rexin/Cloth Bags,-1,50,w,unknown,,employer,0,4,drop,3
CH004053,13,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Mahua,"Mahua, Vaishali, BR, IND","Supaul, Bihar, India","85.3973, 25.81468",Jute/Plastic/Rexin/Cloth Bags,-1,450.0,m,unknown,,parents,0,3,drop,3
CH004054,13,0,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Surtipatti,"Kishanpur, Supaul, BR, IND","Supaul, Bihar, India","86.60638, 26.16133",Jute/Plastic/Rexin/Cloth Bags,-1,100,w,,,,-1,-1,drop,4
CH004055,14,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Surtipatti,"Kishanpur, Supaul, BR, IND","Supaul, Bihar, India","86.60638, 26.16133",Jute/Plastic/Rexin/Cloth Bags,-1,450.0,m,loan,,parents,3,1,no,0
CH004056,13,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Pandaul Bujurg,"Aurai, Muzaffarpur, BR, IND","Sitamarhi, Bihar, India","85.58677, 26.38809",Jute/Plastic/Rexin/Cloth Bags,-1,500.0,m,unknown,,employer,3,3,drop,1
CH004057,13,13,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Jale,"Jale, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.82014, 26.33784",Jute/Plastic/Rexin/Cloth Bags,-1,-1,u,no,,employer,4,1,drop,0
CH004058,13,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Dema,"Phulidumar, Banka, BR, IND","Sitamarhi, Bihar, India","86.78292, 25.02707",Jute/Plastic/Rexin/Cloth Bags,-1,100,w,no,,employer,0,5,drop,1
CH004059,11,11,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Dema,"Phulidumar, Banka, BR, IND","Sitamarhi, Bihar, India","86.78292, 25.02707",Jute/Plastic/Rexin/Cloth Bags,-1,50,w,no,,middle_man,6,2,no,0
CH004060,12,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Dema,"Phulidumar, Banka, BR, IND","Sitamarhi, Bihar, India","86.78292, 25.02707",Jute/Plastic/Rexin/Cloth Bags,-1,200,w,unknown,,parents,2,2,drop,3
CH004061,13,13,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Asraha,"Keotiranway, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.9059, 26.27014",Suitcase Making,-1,250,w,unknown,,parents,2,2,no,0
CH004062,11,11,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Tasra Muria,"Darbhanga Sub-District, Darbhanga, BR, IND","Darbhanga, Bihar, India","86.01044, 26.20014",Suitcase Making,-1,-1,u,unknown,,employer,0,1,no,0
CH004063,12,9,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Kaji Baheda,"Jale, Darbhanga, BR, IND","Darbhanga, Bihar, India","85.75365, 26.37002",Jute/Plastic/Rexin/Cloth Bags,-1,625.0,m,advance,1500,middle_man,2,4,drop,3
CH004064,14,12,21/04/2011,,-1,Nabi Karim,"Delhi, Central, DL, IND","Central Delhi, Delhi, India","77.21521, 28.65111",Nagaradih,"Shambhuganj, Banka, BR, IND","Darbhanga, Bihar, India","86.77504, 25.03316",Jute/Plastic/Rexin/Cloth Bags,-1,625.0,m,advance,1500,middle_man,0,5,drop,2
CH004065,10,9,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Simiyahi,"Sursand, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.78104, 26.59516",Garment,-1,-1,u,unknown,,parents,1,2,drop,2
CH004066,13,13,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Balha Madhusudan,"Bisfi, Madhubani, BR, IND","Sitamarhi, Bihar, India","85.84505, 26.32521",Garment,-1,-1,u,loan,,middle_man,4,1,drop,5
CH004067,13,13,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Nanhi,,"Mahottari District (Jaleswor), Janakpur, Nepal",,Electrical & Electronics,-1,-1,u,unknown,,middle_man,0,1,drop,2
CH004068,11,11,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Chidaiyadeh,"Pilibhit Sub-District, Pilibhit, UP, IND","Pilibhit, Uttar Pradesh, India","79.83408, 28.62368",Garment,-1,-1,u,unknown,,middle_man,2,2,drop,3
CH004069,12,12,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Dhanga,"Benipatti, Madhubani, BR, IND","Darbhanga, Bihar, India","86.04645, 26.46201",Hotel/Dhaba,40000,750.0,m,unknown,,parents,2,1,drop,7
CH004070,13,13,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Mohalla Khera Kotwali,"Lucknow, Lucknow, UP, IND","Firozabad, Uttar Pradesh, India","80.91023, 26.86507",Hotel/Dhaba,-1,750.0,m,unknown,,parents,1,1,drop,3
CH004071,13,12,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Jodhpura,"Sidhauli, Sitapur, UP, IND","Agra, Uttar Pradesh, India","80.87354, 27.25568",Hotel/Dhaba,-1,750.0,m,unknown,,parents,3,0,drop,5
CH004072,10,0,24/04/2011,,-1,Kapashera,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08479, 28.52603",Chetiya,"Maunath Bhanjan Sub-District, Maunath Bhanjan, UP, IND","Siddharth Nagar, Uttar Pradesh, India","83.58353, 26.01674",Hotel/Dhaba,-1,-1,u,,,,4,3,no,0
