id,age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_crd,native_v_name,native_v_add,native_v_crd,indst,paypar,paramt,brought
CH001848,13,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Kaziyana,"Madhubanee Up-Jila, Madhubanee, BR, IND","86.03763, 26.25171",Leather,loan&advance,,
CH001849,12,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Hariath,,,Leather,loan&advance,,
CH001850,11,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Hariath,,,Leather,loan&advance,,
CH001851,12,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Chhatmal,,,Leather,loan&advance,,
CH001852,10,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Bathia,"Barsoi, Katihar, BR, IND","88.0371, 25.65595",Leather,loan&advance,,
CH001853,13,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Chhatmal,,,Leather,loan&advance,,
CH001854,10,18/12/2008,11/12/2008,7,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Bathia,"Barsoi, Katihar, BR, IND","88.0371, 25.65595",Leather,loan&advance,,
CH001855,13,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Satghara,"Babubarhi, Madhubani, BR, IND","86.26461, 26.42351",Leather,loan&advance,,
CH001856,10,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Kajiyana,"Madhubanee Up-Jila, Madhubanee, BR, IND","86.03763, 26.25171",Leather,loan&advance,,
CH001857,12,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",ijra,"Madhubani Sub-District, Madhubani, BR, IND","86.00692, 26.31527",Garment,loan&advance,,
CH001858,12,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Bhataura,"Shivaji Nagar, Samastipur, BR, IND","86.01039, 25.91552",Garment,loan&advance,,
CH001859,12,18/12/2008,20/08/2008,120,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Bahera,"Barhat, Jamui, BR, IND","86.32179, 25.00007",Garment,loan&advance,,
CH001860,12,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Harpurwa,"Dumra, Sitamarhi, BR, IND","85.5991, 26.55388",Garment,loan&advance,,
CH001861,14,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Parsoni,"Mehsi, Purba Champaran, BR, IND","85.24556, 26.32664",Garment,loan&advance,,
CH001862,13,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Chaupar Bharat,"Bochaha, Muzaffarpur, BR, IND","85.47566, 26.17758",Garment,loan&advance,,
CH001863,12,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Ratnapur,"Jalalabad, Shahjahanpur, UP, IND","79.67492, 27.57239",Leather,loan&advance,,
CH001864,13,18/12/2008,,-1,Rampura and Jorbagh,"New Delhi, New Delhi, DL, IND","77.21405, 28.58235",Maina Rahika,"Palasi, Araria, BR, IND","87.60206, 26.18786",Footwear,loan&advance,,
CH001865,12,04/01/2009,,-1,Badi Pul,"Badi, Raisen, MP, IND","78.07781, 23.03123",Anandpur,"Ghatal, Paschim Medinipur, WB, IND","87.64538, 22.68469",Building and Construction,,,
CH001866,13,04/01/2009,,-1,Badi Pul,"Badi, Raisen, MP, IND","78.07781, 23.03123",Anandpur,"Ghatal, Paschim Medinipur, WB, IND","87.64538, 22.68469",Building and Construction,,,
CH001867,12,04/01/2009,,-1,Badi Pul,"Badi, Raisen, MP, IND","78.07781, 23.03123",Anandpur,"Ghatal, Paschim Medinipur, WB, IND","87.64538, 22.68469",Building and Construction,,,
CH001868,13,04/01/2009,,-1,Badi Pul,"Badi, Raisen, MP, IND","78.07781, 23.03123",Anandpur,"Ghatal, Paschim Medinipur, WB, IND","87.64538, 22.68469",Building and Construction,,,
CH001869,13,04/01/2009,,-1,Badi Pul,"Badi, Raisen, MP, IND","78.07781, 23.03123",Anandpur,"Ghatal, Paschim Medinipur, WB, IND","87.64538, 22.68469",Building and Construction,,,
CH001870,12,04/01/2009,,-1,Badi Pul,"Badi, Raisen, MP, IND","78.07781, 23.03123",Anandpur,"Ghatal, Paschim Medinipur, WB, IND","87.64538, 22.68469",Building and Construction,,,
CH001871,10,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001872,10,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001873,11,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001874,10,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001875,11,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001876,11,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001877,10,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Padadiya,,,Domestic Servant,,,middle_man
CH001878,12,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Parsahi,"Bijaipur, Gopalganj, BR, IND","83.95896, 26.47302",Domestic Servant,,,middle_man
CH001879,10,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Manikpur,"Madhepura Sub-District, Madhepura, BR, IND","86.8263, 25.8946",Domestic Servant,,,middle_man
CH001880,10,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Kishanpur,"Kishanpur, Supaul, BR, IND","86.64269, 26.20453",Domestic Servant,,,middle_man
CH001881,12,07/01/2009,,-1,Saharsa Railway Station,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Kishanpur,"Kishanpur, Supaul, BR, IND","86.64269, 26.20453",Domestic Servant,,,middle_man
CH001882,18,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Mispara No. 8,,,Domestic Servant,loan&advance,,middle_man
CH001883,14,13/01/2009,15/10/2008,90,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Bormabari,,,Domestic Servant,loan&advance,,
CH001884,15,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Aurminsa,,,Domestic Servant,loan&advance,,
CH001885,12,13/01/2009,18/05/2008,240,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217","Jalim,PO-Hud","Katamdag, Hazaribagh, JH, IND","85.29739, 24.02893",Domestic Servant,loan&advance,,
CH001886,19,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Koleda,,,Domestic Servant,loan&advance,,middle_man
CH001887,16,13/01/2009,18/04/2008,270,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Kukrunja,"Chainpur, Gumla, JH, IND","84.4469, 23.05656",Domestic Servant,loan&advance,,
CH001888,20,13/01/2009,18/04/2008,270,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Mermainda,,,Domestic Servant,loan&advance,,
CH001889,11,13/01/2009,15/09/2008,120,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Gopalpur,"Tapan, Dakshin Dinajpur, WB, IND","88.523, 25.36361",Domestic Servant,loan&advance,,
CH001890,12,13/01/2009,16/08/2008,150,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Bonchaka Basti,"Goalpokhar-I, Uttar Dinajpur, WB, IND","88.0117, 26.13006",Domestic Servant,loan&advance,,
CH001891,12,13/01/2009,15/10/2008,90,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Bonchaka Basti,"Goalpokhar-I, Uttar Dinajpur, WB, IND","88.0117, 26.13006",Domestic Servant,loan&advance,,
CH001892,20,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Manmohinipur,,,Domestic Servant,loan&advance,,
CH001893,17,13/01/2009,16/08/2008,150,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Rainpur,"Baloda, Janjgir-Champa, CT, IND","82.63453, 22.17679",Domestic Servant,loan&advance,,
CH001894,17,13/01/2009,19/01/2008,360,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Kudmura Patra Toli,,,Domestic Servant,loan&advance,,
CH001895,18,13/01/2009,19/01/2008,360,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Dimdima,"Purulia-I, Puruliya, WB, IND","86.26541, 23.3998",Domestic Servant,loan&advance,,
CH001896,17,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Muldiye,,,Domestic Servant,loan&advance,,
CH001897,14,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Raja Damar,"Rajmahal, Sahibganj, JH, IND","87.80302, 25.05759",Domestic Servant,loan&advance,,
CH001898,15,13/01/2009,18/05/2008,240,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Dumbar,"Bishungarh, Hazaribagh, JH, IND","85.66301, 24.04878",Domestic Servant,loan&advance,,
CH001899,19,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Mirzapur,"Forbesganj, Araria, BR, IND","87.23434, 26.15831",Domestic Servant,loan&advance,,
CH001900,19,13/01/2009,19/01/2008,360,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Samda,"Basantpur, Supaul, BR, IND","86.93977, 26.46264",Domestic Servant,loan&advance,,
CH001901,15,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Logai,"Barhait, Sahibganj, JH, IND","87.58533, 24.95098",Domestic Servant,loan&advance,,
CH001902,18,13/01/2009,16/08/2008,150,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Kulmera,"Gobindpur, Dhanbad, JH, IND","86.40618, 23.86012",Domestic Servant,loan&advance,,
CH001903,17,13/01/2009,19/01/2008,360,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Maingsor,,,Domestic Servant,loan&advance,,
CH001904,18,13/01/2009,18/05/2008,240,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Talbaria,"Deoghar, Deoghar, JH, IND","86.70086, 24.43534",Domestic Servant,loan&advance,,
CH001905,20,13/01/2009,24/01/2007,720,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Chain Pur,"Chainapur, Gumala, JH, IND","84.26583, 23.14553",Domestic Servant,loan&advance,,
CH001906,18,13/01/2009,19/01/2008,360,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Ghora Mari,"Biswanath, Sonitpur, AS, IND","93.25682, 26.80355",Domestic Servant,loan&advance,,
CH001907,15,13/01/2009,17/07/2008,180,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Malgo Kola Toli,"Ghaghra, Gumla, JH, IND","84.44507, 23.31142",Domestic Servant,loan&advance,,
CH001908,12,13/01/2009,19/01/2008,360,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Jera Toli,,,Domestic Servant,loan&advance,,
CH001909,17,13/01/2009,18/05/2008,240,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Bahrakhar  Mohobathan,"Leslieganj, Palamu, JH, IND","84.29355, 24.04781",Domestic Servant,loan&advance,,
CH001910,16,13/01/2009,18/04/2008,270,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Guru Sukra,"Gurbandha, Purbi Singhbhum, JH, IND","86.49743, 22.36062",Domestic Servant,loan&advance,,
CH001911,14,13/01/2009,,-1,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Noyela,,,Domestic Servant,loan&advance,,
CH001912,13,13/01/2009,,-1,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Bahilpar,"Sahjanwa, Gorakhpur, UP, IND","83.20997, 26.81409",Domestic Servant,loan&advance,,
CH001913,13,13/01/2009,,-1,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Uttesh Durgathan,,,Domestic Servant,loan&advance,,
CH001914,13,13/01/2009,,-1,Shakurpur,"Delhi, North West, DL, IND","77.13975, 28.68217",Phulparas,"Phulparas, Madhubani, BR, IND","86.49285, 26.35853",Domestic Servant,loan&advance,,
CH001915,15,03/02/2009,05/12/2008,60,Pashchim Vihar,"Delhi, West, DL, IND","77.09174, 28.66933",Mukhrampur,"Narayangarh, Paschim Medinipur, WB, IND","87.39028, 22.20761",Domestic Servant,unknown,,parents
CH001916,12,09/02/2009,14/07/2008,210,Hari Nagar,"Delhi, West, DL, IND","77.11083, 28.62429",Duduki Podi,,,Domestic Servant,,,
CH001917,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Sohrai,"Lakhnaur, Madhubani, BR, IND","86.25264, 26.19574",Leather,advance,1000,middle_man
CH001918,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Biso Ladgama,"Guraru, Gaya, BR, IND","84.82541, 24.79664",Leather,loan&advance,,middle_man
CH001919,14,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Biso Ladgama,"Guraru, Gaya, BR, IND","84.82541, 24.79664",Leather,loan&advance,,middle_man
CH001920,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Biso Ladgama,"Guraru, Gaya, BR, IND","84.82541, 24.79664",Leather,loan&advance,,middle_man
CH001921,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Ranti,"Rajnagar, Madhubani, BR, IND","86.10006, 26.34608",Leather,advance,1500,middle_man
CH001922,10,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Sohrai,"Lakhnaur, Madhubani, BR, IND","86.25264, 26.19574",Leather,advance,500,employer
CH001923,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",House No.525,,,Leather,loan&advance,,middle_man
CH001924,14,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Kamtol,"Madhwapur, Madhubani, BR, IND","85.89853, 26.5787",Leather,loan&advance,,middle_man
CH001925,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Moze Izra,,,Leather,loan&advance,,parents
CH001926,10,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Biso Ladgama,"Guraru, Gaya, BR, IND","84.82541, 24.79664",Leather,loan&advance,,middle_man
CH001927,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Mabbi Belona,"Darbhanga Sub-District, Darbhanga, BR, IND","85.86609, 26.18752",Leather,loan&advance,,parents
CH001928,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Mabbi Belona,"Darbhanga Sub-District, Darbhanga, BR, IND","85.86609, 26.18752",Leather,loan&advance,,parents
CH001929,10,10/02/2009,13/09/2008,150,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Sir Chaupahi Bittho,"Hanspura, Aurangabad, BR, IND","84.51679, 25.0416",Leather,advance,1500,middle_man
CH001930,14,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Musa Nagar (Dargah Chowk),"Azamnagar, Katihar, BR, IND","87.77431, 25.54691",Leather,loan&advance,,employer
CH001931,11,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Sakri (Fakran Tola),"Kudra, Kaimur (Bhabua), BR, IND","83.80794, 25.03583",Leather,advance,500,employer
CH001932,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Mabbi Belona,"Darbhanga Sub-District, Darbhanga, BR, IND","85.86609, 26.18752",Leather,loan&advance,,parents
CH001933,11,10/02/2009,12/11/2008,90,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Gadia,"Goraul, Vaishali, BR, IND","85.29044, 25.90747",Leather,loan&advance,,employer
CH001934,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Hasanpur Bagar,"Hasanpur, Samastipur, BR, IND","86.15185, 25.79171",Hotel/Dhaba,loan&advance,,parents
CH001935,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345","Bharka, Via Bariyarpur","Motihari, Purba Champaran, BR, IND","84.91752, 26.61967",Hotel/Dhaba,loan&advance,,parents
CH001936,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Bardwari,"Katra, Muzaffarpur, BR, IND","85.63765, 26.25338",Hotel/Dhaba,advance,1000,middle_man
CH001937,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Harirwa,,,Toy Making Unit,loan,75000,parents
CH001938,9,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Harirwa,,,Toy Making Unit,loan&advance,,parents
CH001939,13,10/02/2009,13/09/2008,150,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Sariya,"Goradeeh, Bhagalapur, BR, IND","87.09705, 25.12935",Hotel/Dhaba,loan&advance,,middle_man
CH001940,11,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Hathi Undda Bhitta Tola,,,Hotel/Dhaba,loan&advance,,parents
CH001941,9,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Khodawanpur,"Khudabandpur, Begusarai, BR, IND","86.03462, 25.66837",Hotel/Dhaba,loan&advance,,parents
CH001942,11,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Kowapur,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.40816, 25.45967",Hotel/Dhaba,loan&advance,,middle_man
CH001943,14,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Madhopur,"Chandi, Nalanda, BR, IND","85.40093, 25.33629",Jute/Plastic/Rexin/Cloth Bags,advance,3000,middle_man
CH001944,14,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Madhopur,"Chandi, Nalanda, BR, IND","85.40093, 25.33629",Jute/Plastic/Rexin/Cloth Bags,loan&advance,,relatives
CH001945,11,10/02/2009,12/12/2008,60,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Jayantipur,"Nauhatta, Rohtas, BR, IND","83.8658, 24.57933",Jute/Plastic/Rexin/Cloth Bags,loan&advance,,middle_man
CH001946,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Alipura,"Iglas, Aligarh, UP, IND","77.8898, 27.66263",Jute/Plastic/Rexin/Cloth Bags,loan&advance,,employer
CH001947,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Hiramma,"Dumri Katsari, Sheohar, BR, IND","85.28637, 26.4433",Jute/Plastic/Rexin/Cloth Bags,loan&advance,,employer
CH001948,12,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Motipur,"Baruraj (Motipur), Muzaffarpur, BR, IND","85.16528, 26.25629",Jute/Plastic/Rexin/Cloth Bags,loan&advance,,employer
CH001949,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Shyamnathan Mohalla,"Kundahit, Jamtara, JH, IND","87.13858, 23.90312",Footwear,loan&advance,,parents
CH001950,15,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Kaziyara,,,Footwear,loan&advance,,parents
CH001951,13,10/02/2009,,-1,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Chowki,"Auraiya Sub-District, Auraiya, UP, IND","79.3786, 26.4885",Footwear,loan&advance,,
CH001952,10,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Shyampur,"Gabhana, Aligarh, UP, IND","77.98015, 28.0467",Hotel/Dhaba,loan&advance,,parents
CH001953,13,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Sunder Kulla,"Baikunthpur, Gopalganj, BR, IND","84.78077, 26.19325",Hotel/Dhaba,loan&advance,,middle_man
CH001954,11,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Sunder Kulla,"Baikunthpur, Gopalganj, BR, IND","84.78077, 26.19325",Hotel/Dhaba,loan&advance,,middle_man
CH001955,13,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Sunder Kulla,"Baikunthpur, Gopalganj, BR, IND","84.78077, 26.19325",Hotel/Dhaba,loan&advance,,middle_man
CH001956,10,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Dhanaur,"Katra, Muzaffarpur, BR, IND","85.62355, 26.22305",Hotel/Dhaba,loan&advance,,middle_man
CH001957,10,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Nangla Mandhata,"Karhal, Mainpuri, UP, IND","78.80557, 27.10561",Hotel/Dhaba,loan&advance,,employer
CH001958,13,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Belwanma,"Itwa, Siddharthnagar, UP, IND","82.7985, 27.37931",Hotel/Dhaba,loan&advance,,employer
CH001959,13,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Ramapur,"Ramapur, Ramapur, UP, IND","79.02565, 28.7782",Hotel/Dhaba,loan&advance,,parents
CH001960,14,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Chainpurwa,"Chakia, Chandauli, UP, IND","83.28891, 25.11839",Hotel/Dhaba,loan&advance,,employer
CH001961,13,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Basanta,"Nagina, Bijnor, UP, IND","78.4597, 29.61356",Hotel/Dhaba,loan&advance,,employer
CH001962,11,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Boner,"Koil, Aligarh, UP, IND","78.12943, 27.84404",Automobile/Transport,loan&advance,,parents
CH001963,13,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Bairagi Khera,"Hardoi Sub-District, Hardoi, UP, IND","80.35027, 27.24961",Electrical & Electronics,loan&advance,,parents
CH001964,14,17/02/2009,,-1,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Majhaunwa,"Payagpur, Bahraich, UP, IND","81.98261, 27.44343",Retail Shop/Office,loan&advance,,
CH001965,14,17/02/2009,27/08/2007,540,Rithala (Rohini),"Delhi, North West, DL, IND","77.10849, 28.71659",Rampur Kori Gama,"Dumaria, Gaya, BR, IND","84.48458, 24.41123",Hotel/Dhaba,loan&advance,,parents
CH001966,18,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Kalidar,"Panskura, Purba Medinipur, WB, IND","87.6564, 22.34506",Hotel/Dhaba,,,
CH001967,15,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Veergram,,,Hotel/Dhaba,,,
CH001968,17,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Kashipur,"Kashipur, Puruliya, WB, IND","86.67018, 23.48866",Hotel/Dhaba,,,
CH001969,17,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Ganghodih,,,Hotel/Dhaba,,,
CH001970,16,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Hura,"Hura, Puruliya, WB, IND","86.62708, 23.30685",Hotel/Dhaba,loan&advance,1100,middle_man
CH001971,15,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Hunda,,,Hotel/Dhaba,,,
CH001972,12,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Domi,"Araria, Araria, BR, IND","87.48243, 25.9968",Hotel/Dhaba,,,middle_man
CH001973,12,17/02/2009,,-1,Hazaribagh,"Hazaribagh, Hazaribagh, JH, IND","85.3673, 23.99877",Didhwara,"Dighwara, Saran, BR, IND","84.99733, 25.74304",Hotel/Dhaba,,,
